Title,Genres,IMDb,Directors,Country,Language
Blood & Oil,Drama,5.1,['unknown'],['United States'],['English']
Blood & Oil,Romance,5.1,['unknown'],['United States'],['English']
12 Days of Christmas Eve,Short,5.6,['Eddie Goines'],['United States'],['English']
12 Days of Christmas Eve,Drama,5.6,['Eddie Goines'],['United States'],['English']
12 Days of Christmas Eve,Music,5.6,['Eddie Goines'],['United States'],['English']
12 Days of Christmas Eve,Romance,5.6,['Eddie Goines'],['United States'],['English']
Mr. Moto's Last Warning,Crime,6.5,['Norman Foster'],['United States'],['English']
Mr. Moto's Last Warning,Drama,6.5,['Norman Foster'],['United States'],['English']
Mr. Moto's Last Warning,Mystery,6.5,['Norman Foster'],['United States'],['English']
Mr. Moto's Last Warning,Romance,6.5,['Norman Foster'],['United States'],['English']
Mr. Moto's Last Warning,Thriller,6.5,['Norman Foster'],['United States'],['English']
Genghis: The Legend of the Ten,Action,5.7,"['Zolbayar Dorj', 'U. Shagdarsuren']",['Mongolia'],['Mongolian']
Genghis: The Legend of the Ten,History,5.7,"['Zolbayar Dorj', 'U. Shagdarsuren']",['Mongolia'],['Mongolian']
Stealing Cars,Drama,5.7,['Bradley Kaplan'],['United States'],['English']
A Bloody Aria,Action,6.5,['Shin-yeon Won'],['South Korea'],['Korean']
A Bloody Aria,Drama,6.5,['Shin-yeon Won'],['South Korea'],['Korean']
A Bloody Aria,Horror,6.5,['Shin-yeon Won'],['South Korea'],['Korean']
A Bloody Aria,Thriller,6.5,['Shin-yeon Won'],['South Korea'],['Korean']
Bengal Tiger,Action,5.1,['Sampath Nandi'],['India'],['Telugu']
Bengal Tiger,Comedy,5.1,['Sampath Nandi'],['India'],['Telugu']
Run Baby Run,Action,8.6,['Joshiy'],['India'],"['Malayalam', 'Telugu']"
Run Baby Run,Comedy,8.6,['Joshiy'],['India'],"['Malayalam', 'Telugu']"
Run Baby Run,Thriller,8.6,['Joshiy'],['India'],"['Malayalam', 'Telugu']"
Kaatru Veliyidai,Romance,5.9,['Mani Ratnam'],['India'],['Tamil']
Spy School,Adventure,4.5,['Mark Blutman'],['United States'],['English']
Spy School,Comedy,4.5,['Mark Blutman'],['United States'],['English']
Spy School,Drama,4.5,['Mark Blutman'],['United States'],['English']
Spy School,Family,4.5,['Mark Blutman'],['United States'],['English']
Spy School,Mystery,4.5,['Mark Blutman'],['United States'],['English']
Tubelight,Drama,4.0,['Kabir Khan'],['India'],['Hindi']
Tubelight,War,4.0,['Kabir Khan'],['India'],['Hindi']
Devdas,Drama,8.0,['Sanjay Leela Bhansali'],['India'],['Hindi']
Devdas,Musical,8.0,['Sanjay Leela Bhansali'],['India'],['Hindi']
Devdas,Romance,8.0,['Sanjay Leela Bhansali'],['India'],['Hindi']
Hell Bound,Crime,6.4,['William J. Hole Jr.'],['United States'],['English']
Hell Bound,Drama,6.4,['William J. Hole Jr.'],['United States'],['English']
Hell Bound,Film-Noir,6.4,['William J. Hole Jr.'],['United States'],['English']
A Year and Change,Comedy,6.2,['Stephen Suettinger'],['United States'],['English']
A Year and Change,Drama,6.2,['Stephen Suettinger'],['United States'],['English']
2eleven,Action,6.2,['Derek Scott'],['United States'],['English']
Pretty Outrageous,Comedy,6.1,['Elizabeth Blake-Thomas'],['United States'],['English']
Pretty Outrageous,Family,6.1,['Elizabeth Blake-Thomas'],['United States'],['English']
City of Gold,Documentary,7.3,['Laura Gabbert'],['United States'],['English']
City of Gold,Biography,7.3,['Laura Gabbert'],['United States'],['English']
Kayal,Romance,6.4,['Prabu Solomon'],['India'],['Tamil']
The Village of No Return,Comedy,6.2,['Yu-Hsun Chen'],"['Taiwan', 'China']",['Mandarin']
Aan,Action,7.1,['Madhur Bhandarkar'],['India'],['Hindi']
Aan,Crime,7.1,['Madhur Bhandarkar'],['India'],['Hindi']
Aan,Drama,7.1,['Madhur Bhandarkar'],['India'],['Hindi']
Aan,Thriller,7.1,['Madhur Bhandarkar'],['India'],['Hindi']
Soldiers Of The Damned,Action,3.7,['Mark Nuttall'],['United Kingdom'],['English']
Soldiers Of The Damned,Horror,3.7,['Mark Nuttall'],['United Kingdom'],['English']
Soldiers Of The Damned,Thriller,3.7,['Mark Nuttall'],['United Kingdom'],['English']
Soldiers Of The Damned,War,3.7,['Mark Nuttall'],['United Kingdom'],['English']
Smitty,Drama,5.3,['David Mickey Evans'],['United States'],['English']
Smitty,Family,5.3,['David Mickey Evans'],['United States'],['English']
Shogun's Ninja,Action,6.3,['Norifumi Suzuki'],['Japan'],['Japanese']
Shogun's Ninja,Adventure,6.3,['Norifumi Suzuki'],['Japan'],['Japanese']
Shogun's Ninja,Drama,6.3,['Norifumi Suzuki'],['Japan'],['Japanese']
First Response,Action,5.7,['Philippe Gagnon'],['Canada'],['English']
First Response,Drama,5.7,['Philippe Gagnon'],['Canada'],['English']
First Response,Thriller,5.7,['Philippe Gagnon'],['Canada'],['English']
Mad Dog Morgan,Action,6.1,['Philippe Mora'],['Australia'],['English']
Mad Dog Morgan,Crime,6.1,['Philippe Mora'],['Australia'],['English']
Mad Dog Morgan,Drama,6.1,['Philippe Mora'],['Australia'],['English']
Mad Dog Morgan,History,6.1,['Philippe Mora'],['Australia'],['English']
Mad Dog Morgan,Western,6.1,['Philippe Mora'],['Australia'],['English']
Homebound,Drama,7.8,['Fanny Veliz Grande'],['United States'],['English']
Homebound,Family,7.8,['Fanny Veliz Grande'],['United States'],['English']
Homebound,Romance,7.8,['Fanny Veliz Grande'],['United States'],['English']
Morris County,Drama,6.7,['Matthew Garrett'],['United States'],['English']
The Ungodly,Crime,5.6,['Thomas Dunn'],"['Spain', 'United States']",['English']
The Ungodly,Horror,5.6,['Thomas Dunn'],"['Spain', 'United States']",['English']
The Ungodly,Thriller,5.6,['Thomas Dunn'],"['Spain', 'United States']",['English']
Parvaneh,Short,6.7,['Talkhon Hamzavi'],['Switzerland'],['German']
Parvaneh,Drama,6.7,['Talkhon Hamzavi'],['Switzerland'],['German']
Hell Commandos,Action,5.2,['José Luis Merino'],"['Spain', 'Italy']",['Spanish']
Hell Commandos,Drama,5.2,['José Luis Merino'],"['Spain', 'Italy']",['Spanish']
Hell Commandos,War,5.2,['José Luis Merino'],"['Spain', 'Italy']",['Spanish']
Destiny Turns on the Radio,Crime,4.5,['Jack Baran'],['United States'],['English']
Destiny Turns on the Radio,Comedy,4.5,['Jack Baran'],['United States'],['English']
Destiny Turns on the Radio,Fantasy,4.5,['Jack Baran'],['United States'],['English']
Tokyo Raiders,Action,5.9,['Jingle Ma'],['Hong Kong'],"['Cantonese', 'Japanese', 'English']"
Tokyo Raiders,Comedy,5.9,['Jingle Ma'],['Hong Kong'],"['Cantonese', 'Japanese', 'English']"
Tokyo Raiders,Drama,5.9,['Jingle Ma'],['Hong Kong'],"['Cantonese', 'Japanese', 'English']"
Tokyo Raiders,Romance,5.9,['Jingle Ma'],['Hong Kong'],"['Cantonese', 'Japanese', 'English']"
Return to Paradise,Drama,6.1,['Joseph Ruben'],['United States'],['English']
Return to Paradise,Romance,6.1,['Joseph Ruben'],['United States'],['English']
Return to Paradise,Thriller,6.1,['Joseph Ruben'],['United States'],['English']
War of the Dead,Action,4.1,['Marko Mäkilaakso'],"['United States', 'Lithuania', 'Italy']",['English']
War of the Dead,Adventure,4.1,['Marko Mäkilaakso'],"['United States', 'Lithuania', 'Italy']",['English']
War of the Dead,Horror,4.1,['Marko Mäkilaakso'],"['United States', 'Lithuania', 'Italy']",['English']
War of the Dead,Sci-Fi,4.1,['Marko Mäkilaakso'],"['United States', 'Lithuania', 'Italy']",['English']
War of the Dead,Thriller,4.1,['Marko Mäkilaakso'],"['United States', 'Lithuania', 'Italy']",['English']
War of the Dead,War,4.1,['Marko Mäkilaakso'],"['United States', 'Lithuania', 'Italy']",['English']
Time Kid,Animation,5.9,"['Will Meugniot', 'Pam Carter']",['United States'],['English']
Time Kid,Family,5.9,"['Will Meugniot', 'Pam Carter']",['United States'],['English']
The Forgiven,Thriller,5.9,['Roland Joffé'],['United Kingdom'],['English']
Tc Gn: Take Care Good Night,Crime,7.5,['Girish Joshi'],['India'],['Marathi']
Tc Gn: Take Care Good Night,Drama,7.5,['Girish Joshi'],['India'],['Marathi']
Tc Gn: Take Care Good Night,Family,7.5,['Girish Joshi'],['India'],['Marathi']
Taking Earth,Sci-Fi,2.6,['Grant Humphreys'],['South Africa'],['English']
The Liquidator,Action,5.6,['Jack Cardiff'],['United Kingdom'],['English']
The Liquidator,Thriller,5.6,['Jack Cardiff'],['United Kingdom'],['English']
The Liquidator,Crime,5.6,['Jack Cardiff'],['United Kingdom'],['English']
The Liquidator,Comedy,5.6,['Jack Cardiff'],['United Kingdom'],['English']
The Liquidator,Drama,5.6,['Jack Cardiff'],['United Kingdom'],['English']
Daughter of Dr. Jekyll,Fantasy,5.5,['Edgar G. Ulmer'],['United States'],['English']
Daughter of Dr. Jekyll,Horror,5.5,['Edgar G. Ulmer'],['United States'],['English']
A Haunting at Silver Falls,Horror,4.8,['Brett Donowho'],['United States'],['English']
A Haunting at Silver Falls,Thriller,4.8,['Brett Donowho'],['United States'],['English']
Dirty Driving: Thundercars Of Indiana,Documentary,7.2,['Jon Alpert'],['United States'],['English']
Dirty Driving: Thundercars Of Indiana,Sport,7.2,['Jon Alpert'],['United States'],['English']
King of the Zombies,Adventure,5.2,['Jean Yarbrough'],['United States'],['English']
King of the Zombies,Comedy,5.2,['Jean Yarbrough'],['United States'],['English']
King of the Zombies,Horror,5.2,['Jean Yarbrough'],['United States'],['English']
End of the Road: How Money Became Worthless,Documentary,7.2,['Tim Delmastro'],['Australia'],['English']
Keys to Tulsa,Crime,5.1,['Leslie Greif'],"['United States', 'United Kingdom']",['English']
Keys to Tulsa,Drama,5.1,['Leslie Greif'],"['United States', 'United Kingdom']",['English']
Keys to Tulsa,Thriller,5.1,['Leslie Greif'],"['United States', 'United Kingdom']",['English']
Manila,Drama,6.1,['Lino Brocka'],['Philippines'],"['Filipino', 'Tagalog', 'English']"
Manila,Mystery,6.1,['Lino Brocka'],['Philippines'],"['Filipino', 'Tagalog', 'English']"
Afterlife,Drama,5.902751,['Agnieszka Wojtowicz-Vosloo'],['United States'],['English']
Afterlife,Mystery,5.902751,['Agnieszka Wojtowicz-Vosloo'],['United States'],['English']
Afterlife,Thriller,5.902751,['Agnieszka Wojtowicz-Vosloo'],['United States'],['English']
Teen Wolf Too,Comedy,3.4,['Christopher Leitch'],['United States'],['English']
Teen Wolf Too,Fantasy,3.4,['Christopher Leitch'],['United States'],['English']
The Sitter,Comedy,4.9,['David Gordon Green'],['United States'],['English']
Christmas Solo,Romance,5.8,['Christie Will Wolf'],['Canada'],['English']
Fart: A Documentary,Documentary,4.4,['Troy Hale'],"['United States', 'United Kingdom']",['English']
Fart: A Documentary,Comedy,4.4,['Troy Hale'],"['United States', 'United Kingdom']",['English']
Hate Story IV,Crime,3.3,['Vishal Pandya'],['India'],['Hindi']
Hate Story IV,Drama,3.3,['Vishal Pandya'],['India'],['Hindi']
Hate Story IV,Thriller,3.3,['Vishal Pandya'],['India'],['Hindi']
For the Love of George,Comedy,5.6,['Maria Burton'],['United States'],['English']
For the Love of George,Drama,5.6,['Maria Burton'],['United States'],['English']
For the Love of George,Romance,5.6,['Maria Burton'],['United States'],['English']
A Fall from Freedom,Documentary,8.2,['unknown'],['United States'],['unknown']
A Fall from Freedom,History,8.2,['unknown'],['United States'],['unknown']
Hot Cars,Crime,6.5,['Don McDougall'],['United States'],['English']
Hot Cars,Drama,6.5,['Don McDougall'],['United States'],['English']
Hot Cars,Film-Noir,6.5,['Don McDougall'],['United States'],['English']
Hot Cars,Thriller,6.5,['Don McDougall'],['United States'],['English']
Frauds,Comedy,6.0,['Stephan Elliott'],['Australia'],['English']
Frauds,Crime,6.0,['Stephan Elliott'],['Australia'],['English']
Frauds,Thriller,6.0,['Stephan Elliott'],['Australia'],['English']
Bob Saget: That Ain't Right,Documentary,6.2,['Beth McCarthy-Miller'],['United States'],['English']
Chatterbox!,Comedy,5.0,['Tom DeSimone'],['United States'],['English']
Chatterbox!,Fantasy,5.0,['Tom DeSimone'],['United States'],['English']
A Rising Tide,Drama,5.6,['Ben Hickernell'],['United States'],['English']
A Rising Tide,Romance,5.6,['Ben Hickernell'],['United States'],['English']
C. H. Spurgeon: The People's Preacher,Documentary,8.8,['Crawford Telfer'],['United Kingdom'],['English']
Daisy,Action,8.3,['David Leitch'],['United States'],"['English', 'Cantonese', 'Spanish', 'Russian']"
Daisy,Adventure,8.3,['David Leitch'],['United States'],"['English', 'Cantonese', 'Spanish', 'Russian']"
Daisy,Comedy,8.3,['David Leitch'],['United States'],"['English', 'Cantonese', 'Spanish', 'Russian']"
Daisy,Sci-Fi,8.3,['David Leitch'],['United States'],"['English', 'Cantonese', 'Spanish', 'Russian']"
All I Need,Horror,4.1,['Dylan K. Narang'],['United States'],['English']
All I Need,Thriller,4.1,['Dylan K. Narang'],['United States'],['English']
White Mile,Drama,5.9,['Robert Butler'],['United States'],['English']
White Mile,Sport,5.9,['Robert Butler'],['United States'],['English']
White Mile,Thriller,5.9,['Robert Butler'],['United States'],['English']
The Courage to Love,Drama,6.2,['Kari Skogland'],"['Canada', 'United States']",['English']
The Courage to Love,History,6.2,['Kari Skogland'],"['Canada', 'United States']",['English']
The Courage to Love,Romance,6.2,['Kari Skogland'],"['Canada', 'United States']",['English']
The House of Exorcism,Horror,4.7,"['Mario Bava', 'Alfredo Leone']","['Italy', 'West Germany', 'Spain']",['English']
The House of Exorcism,Mystery,4.7,"['Mario Bava', 'Alfredo Leone']","['Italy', 'West Germany', 'Spain']",['English']
Gangster Land,Action,4.4,['Timothy Woodward Jr.'],['United States'],['English']
Gangster Land,Crime,4.4,['Timothy Woodward Jr.'],['United States'],['English']
Gangster Land,Drama,4.4,['Timothy Woodward Jr.'],['United States'],['English']
As You Like It,Drama,4.6,['Kenneth Branagh'],"['United Kingdom', 'United States']",['English']
As You Like It,Comedy,4.6,['Kenneth Branagh'],"['United Kingdom', 'United States']",['English']
As You Like It,Romance,4.6,['Kenneth Branagh'],"['United Kingdom', 'United States']",['English']
The Mentor,Thriller,5.0,['Moez Solis'],['United States'],['English']
Hippie Masala - Forever in India,Documentary,6.4,"['Ulrich Grossenbacher', 'Damaris Lüthi']",['Switzerland'],"['Swiss German', 'English', 'Hindi', 'Kannada']"
Mariah Carey's All I Want for Christmas Is You,Animation,5.3,['Guy Vasilovich'],['United States'],['English']
Mariah Carey's All I Want for Christmas Is You,Comedy,5.3,['Guy Vasilovich'],['United States'],['English']
Mariah Carey's All I Want for Christmas Is You,Family,5.3,['Guy Vasilovich'],['United States'],['English']
A Life at Stake,Drama,5.8,['Paul Guilfoyle'],['United States'],['English']
A Life at Stake,Film-Noir,5.8,['Paul Guilfoyle'],['United States'],['English']
Brides of Blood,Horror,5.1,"['Gerardo de Leon', 'Eddie Romero']","['Philippines', 'United States']",['English']
Brides of Blood,Sci-Fi,5.1,"['Gerardo de Leon', 'Eddie Romero']","['Philippines', 'United States']",['English']
The Six Wives of Henry Lefay,Comedy,5.1,['Howard Michael Gould'],['United States'],['English']
American Meltdown,Action,5.3,['Jeremiah S. Chechik'],"['United States', 'Germany']","['English', 'Arabic']"
American Meltdown,Drama,5.3,['Jeremiah S. Chechik'],"['United States', 'Germany']","['English', 'Arabic']"
American Meltdown,Thriller,5.3,['Jeremiah S. Chechik'],"['United States', 'Germany']","['English', 'Arabic']"
Ultrasuede: In Search of Halston,Documentary,5.3,['Whitney Smith'],['United States'],['English']
Little Girl,Documentary,7.1,['Sébastien Lifshitz'],['France'],['French']
Queen of Spades,Horror,6.1,['Svyatoslav Podgaevskiy'],['Russia'],['Russian']
Queen of Spades,Mystery,6.1,['Svyatoslav Podgaevskiy'],['Russia'],['Russian']
Queen of Spades,Thriller,6.1,['Svyatoslav Podgaevskiy'],['Russia'],['Russian']
Tricks of the Trade,Comedy,5.9,['Jack Bender'],['United States'],['English']
Tricks of the Trade,Mystery,5.9,['Jack Bender'],['United States'],['English']
Laser Mission,Action,3.5,['BJ Davis'],"['West Germany', 'South Africa', 'United States']",['English']
Laser Mission,Adventure,3.5,['BJ Davis'],"['West Germany', 'South Africa', 'United States']",['English']
Laser Mission,Thriller,3.5,['BJ Davis'],"['West Germany', 'South Africa', 'United States']",['English']
Hardflip,Action,5.5,['Johnny Remo'],['United States'],['English']
Hardflip,Drama,5.5,['Johnny Remo'],['United States'],['English']
Among Us,Drama,4.2,['Johan Brisinger'],['Sweden'],"['Swedish', 'French', 'English']"
Westinghouse,Documentary,7.5,['Mark Bussler'],['United States'],['English']
Westinghouse,Biography,7.5,['Mark Bussler'],['United States'],['English']
Westinghouse,History,7.5,['Mark Bussler'],['United States'],['English']
Dad's in Heaven With Nixon,Documentary,7.5,['Tom Murray'],['United States'],['English']
"Bruce Lee: The Man, The Myth",Action,5.2,['See-Yuen Ng'],['Hong Kong'],['Mandarin']
"Bruce Lee: The Man, The Myth",Adventure,5.2,['See-Yuen Ng'],['Hong Kong'],['Mandarin']
"Bruce Lee: The Man, The Myth",Biography,5.2,['See-Yuen Ng'],['Hong Kong'],['Mandarin']
New Hope,Drama,5.8,['Rodney Ray'],['United States'],['English']
Time Toys,Family,4.5,['Mark Rosman'],['United States'],['English']
Time Toys,Sci-Fi,4.5,['Mark Rosman'],['United States'],['English']
The Christmas Dragon,Adventure,4.7,['John Lyde'],['United States'],['English']
The Christmas Dragon,Drama,4.7,['John Lyde'],['United States'],['English']
The Christmas Dragon,Fantasy,4.7,['John Lyde'],['United States'],['English']
Lonely Boy,Comedy,6.8,['Dale Fabrigar'],['United States'],['English']
Lonely Boy,Drama,6.8,['Dale Fabrigar'],['United States'],['English']
Beta,Drama,6.3,['Indra Kumar'],['India'],['Hindi']
Beta,Romance,6.3,['Indra Kumar'],['India'],['Hindi']
The Sighting,Horror,4.3,"['David Blair', 'Adam Pitman']",['United States'],['English']
The Sighting,Sci-Fi,4.3,"['David Blair', 'Adam Pitman']",['United States'],['English']
The Sighting,Thriller,4.3,"['David Blair', 'Adam Pitman']",['United States'],['English']
